GDP per capita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(1990 Int. GK$) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Austria ,Belgium ,Denmark ,Finland ,France,Germany ,Italy ,Netherlands ,Norway ,Sweden ,Switzerland ,UK,12 W. Europe,Ireland ,Greece ,Portugal ,Spain ,14 small WEC,30 W. Europe ,Australia ,N. Zealand ,Canada,USA,W. Offshoots ,Albania ,Bulgaria ,Czecho-slovakia,Hungary ,Poland ,Romania ,Yugoslavia ,7 E. Europe,Bosnia ,Croatia ,Macedonia ,Slovenia ,Serbia/Montenegro/Kosovo,F. Yugoslavia ,Czech Rep.,Slovakia ,F. Czecho-slovakia,Armenia ,Azerbaijan ,Belarus ,Estonia ,Georgia ,Kazakhstan,Kyrgyzstan ,Latvia ,Lithuania ,Moldova ,Russia,Tajikistan ,Turk-menistan ,Ukraine ,Uzbekistan ,F. USSR ,Argentina ,Brazil ,Chile ,Colombia ,Mexico ,Peru ,Uruguay,Venezuela,8 L. America,Bolivia ,Costa Rica,Cuba,Dominican Rep.,Ecuador ,El Salvador,Guatemala,Haïti,Honduras,Jamaica ,Nicaragua,Panama,Paraguay,Puerto Rico ,T. & Tobago ,15 L. America,21 Caribbean,L. America,China ,India ,Indonesia (& Timor until '99),Japan ,Philippines,S. Korea ,Thailand ,Taiwan,Bangladesh,Burma ,Hong Kong,Malaysia ,Nepal ,Pakistan,Singapore ,Sri Lanka,16 E. Asia,Afghanistan,Cambodia ,Laos,Mongolia ,North Korea ,Vietnam,24 Sm. E. Asia,30 E. Asia,Bahrain ,Iran,Iraq ,Israel ,Jordan ,Kuwait ,Lebanon ,Oman,Qatar,Saudi Arabia ,Syria ,Turkey ,UAE,Yemen ,W. Bank & Gaza ,15 W. Asia,Asia ,Algeria ,Angola,Benin ,Botswana,Burkina Faso,Burundi,Cameroon ,Cape Verde ,Centr. Afr. Rep.,Chad ,Comoro Islands,Congo 'Brazzaville',Côte d'Ivoire,Djibouti,Egypt ,Equatorial Guinea ,Eritrea & Ethiopia ,Gabon,Gambia ,Ghana,Guinea ,Guinea Bissau ,Kenya,Lesotho,Liberia,Libya ,Madagascar,Malawi,Mali,Mauritania ,Mauritius ,Morocco ,Mozambique,Namibia ,Niger,Nigeria,Rwanda,S. Tomé & P.,Senegal ,Seychelles,Sierra Leone,Somalia ,South Africa ,Sudan ,Swaziland,Tanzania ,Togo,Tunisia ,Uganda ,Zaire (Congo-Kinshasa),Zambia ,Zimbabwe,3 Small Afr. ,Total Africa ,,World Total
1,425,450,400,400,473.2,408.3333333,809.375,425,400,400,425,400,599.2473118,,550,450,497.8666667,466.6666667,576.1676647,400,0,400,400,400,,,,,,,,411.7894737,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,400,,,,,,,,,,,,,,,,,,,,,,400,450,450,,400,,,,,,,,,,,,,,,,,,,,,,,500,500,,,,,,,,,550,,,,521.6494845,455.6710214,450,,,,,,,,,,,,,,600,,,,,,,,,,,550,,,,,,450,,,,,,,,,,,,,,,,550,,,,,,472.3529412,,466.7522806
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,425,425,400,400,425.0769231,410,450,425,400,400,410,400,424.6700508,,400,425,450,400,427.4256651,400,400,400,400,400,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,400,,,,,,,,,,,,,,,,,,,,,,400,466,450,,425.0666667,,,,,,,,,,,,,,,,,,,,,,,650,650,,,,,,,,,600,,,,620.75,469.9616648,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,430,,,,,,,,,,,,,,,,,,,,,,424.7678019,,453.4021621
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,707,875,738.3333333,453.3333333,727.4666667,688,1100,761.0526316,610,650.9090909,632.3076923,714.1045155,797.3522576,526.25,433,606,661.0294118,721.0144928,771.0938046,400,400,400,400,400,,,,,,,,496,,,,,,,,,,,,,,,,,,,,,,,,,498.9970501,,400,,,425.0666667,,,,,,,,,,,,,,,,,,,,,,416.4571429,600,550,565.046729,500,,,,,,,,,,,,,,,,,,,,,,,600,550,,,,,,,,,600,,,,589.6067416,568.4178999,,,,,,,,,,,,,,,475,,,,,,,,,,,,,,,,,430,,,,,,,,,,,,,,,,,,,,,,413.7095044,,566.3894642
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,837.2,975.625,875.3846154,537.5,841.027027,791,1100,1381.333333,665,700,750,973.5818476,905.880473,615,483.3333333,740,853.0339806,698.3240223,887.9069641,400,400,400,400,400,,,,,,,,548.0235988,,,,,,,,,,,,,,,,,,,,,,,,,551.9806763,,427.5,,,453.6,,,,,,,,,,,,,,,,,,,,,,437.5581395,600,550,,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,590.5140187,573.5508587,,,,,,,,,,,,,,,475,,,,,,,,,,,,,,,,,430.2222222,,,,,,,,,,,,,,,,,,,,,,422.0715835,,595.7838561
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,993.2,1144,1038.571429,637.5,910.018164,910,1100,2130,722,750,890,1250.321074,1027.705099,715.3246753,530,819,853.0216648,789.3401015,993.4569114,400,400,430,527,476,,,,,,,,606.0106383,,,,,,,,,,,,,,,,,,,,,,,,,610.0188324,,459.2,,,568.4444444,,,,,,,,,,,,,,,,,,,,,,526.6390041,600,550,580,570,,,,,,,,,,,,,,,,,,,,,,,600,550,,,,,,,,,600,,,,590.9134615,571.6052763,,,,,,,,,,,,,,,475.1111111,,,,,,,,,,,,,,,,,430.2857143,,,,,,,,,,,,,,,,,,,,,,420.6286837,,614.8536016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,1218.165628,1318.870122,1273.593074,781.0094098,1134.976,1076.852038,1116.921094,1837.976854,801.0309278,818.8884571,1090.130916,1705.918358,1234.368317,877.4820448,641.0034602,922.9602669,1007.866918,955.8599696,1194.184683,517.9640719,400,904.4117647,1257.250356,1201.993477,,,849.0270341,,,,,683.1609842,,,,,,,,,,,,,,,,,,,,,,,,,687.9941569,,646.1060572,693.7347489,,759.0708972,,,459.6100279,711.7987783,,,,,,,,,,700.7481297,,,,,,635.7927786,636.25,691.0606779,600,533.0956599,611.9261449,669,584.0992647,600,569.9892819,550,,503.9931546,615,602.7874564,397.0626127,,83.33333333,549.8763397,580.3269664,,,,,600,527.0951,556.1735261,556.1008719,,587.9573171,588.2891125,,589.8617512,,656.626506,,,,658.1899776,643.041493,,,614.4578313,607.2294906,580.6261153,430.2714764,,,,,,,,,,,,,,474.9642346,,,,,,,,,,,,,,,,,429.8995909,,,,,,,,,,,414.8387097,,,,,429.7142857,,,,,,419.7559136,,665.7353305
1821,,,1320.479863,,1224.539097,,,1884.989429,,854.1185527,,,,,,,,,,522.6586103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.2592386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,,,1326.547922,,1176.17169,,,1874.166667,,874.0966147,,,,,,,,,,537.993921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.8373099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,,,1307.692308,,1213.164081,,,1931.00616,,872.9385307,,,,,,,,,,556.231003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.150398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,,,1328.112119,,1245.836835,,,1968.876314,,898.8183161,,,,,,,,,,587.3493976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.0342323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,,,1321.661238,,1190.911901,,,1937.549722,,891.960713,,,,,,,,,,615.6156156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.2849427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,,,1324.215607,,1222.662733,,,1927.644514,,893.1133429,,,,,,,,,,627.2727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.2937828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,,,1349.003984,,1197.146087,,,2001.171417,,830.9659091,,,,,,,,,,646.3414634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.199899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,,,1356.521739,,1189.59808,,,2078.529981,,880.1550934,,,,,,,,,,662.5766871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.2173503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,,,1323.622047,,1220.701945,,,2104.214559,,895.971979,,,,,,,,,,699.3865031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.1309472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,1398.530243,1354.133333,1329.929301,,1190.840841,1328.2225,,2012.913027,834.5764213,869.9582754,,1749.368242,,,,,,,,848.4848485,400,1000,1376.024778,1328.093747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.7359216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,,,1318.431373,,1207.512186,,,1996.984546,767.4736844,868.0483592,,1811.034257,,,,,,,,876.8768769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.8083265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,,,1354.231975,,1312.280493,,,2115.572233,777.7678423,845.1236264,,1774.42878,,,,,,,,896.4497041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.4284528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,,,1336.448598,,1287.620855,,,2140.141633,862.8634703,887.1132268,,1774.431568,,,,,,,,899.713467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.7829918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,,,1396.911197,,1289.553738,,,2124.122645,901.1700077,903.0629418,,1827.657379,,,,,,,,946.3276836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.0858236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,,,1376.722818,,1332.705882,,,2131.405564,881.4318981,902.1304927,,1906.215622,,,,,,,,1145.251397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.3831827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,,,1367.30038,,1310.872491,,,2165.097755,856.0203717,912.886259,,1956.601206,,,,,,,,1125.340599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.1696285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,,,1391.698113,,1329.24877,,,2223.217485,856.5438275,911.0169492,,1911.583487,,,,,,,,1179.624665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.5541008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,,,1390.262172,,1386.889423,,,2261.609358,858.4574561,871.8780409,,1995.805209,,,,,,,,1164.948454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.6278485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,,,1394.951745,,1335.532001,,,2273.045917,858.0483285,898.9670755,,2069.478533,,,,,,,,1086.848635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.883967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,1514.531755,,1428.150332,,1427.73639,,,2282.744283,934.592364,925.0720461,,1990.428117,,,,,,,,1373.809524,400,1162.050678,1587.615703,1542.018122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.803123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,,,1413.56674,,1455.974215,,,2305.374872,950.9986307,911.913815,,1929.751148,,,,,,,,1171.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.0757605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,,,1407.220217,,1417.826112,,,2288.617886,955.4427399,875.862069,,1869.267148,,,,,,,,1068.817204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.6762137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,,,1475.574713,,1486.658375,,,2240.858772,932.950191,895.9950326,,1886.009233,,,,,,,,1239.40678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.4820897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,,,1526.874116,,1533.442134,,,2230.590577,949.4494331,937.960688,,1980.601044,,,,,,,,1408.713693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.284421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,,,1551.048951,,1479.915966,,,2234.000656,989.5680907,959.0412621,,2066.726106,,,,,,,,1449.392713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.1665868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,,1693.901304,1568.559557,,1478.271791,,,2227.761486,1006.178279,924.024024,,2184.847199,,,,,,,,1601.980198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.2147756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,,1761.597046,1547.39011,,1635.362496,,,2236.730707,966.1290242,937.947494,,2212.781848,,,,,,,,1853.281853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.9306018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,,1753.603294,1612.244898,,1529.496522,,,2260.671228,912.2559241,968.0473373,,2271.899722,,,,,,,,2120.817844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.7929076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,,1790.381125,1691.374663,,1571.909771,,,2314.369311,934.6664514,1007.897046,,2333.8802,,,,,,,,2095.486111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.3397609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,1650.379747,1846.707125,1767.178119,910.9336609,1596.671252,1427.665501,1349.918234,2370.884442,955.9386369,1019.064125,1488.440521,2330.377837,1651.807642,,816.0315375,923.4800839,1078.689405,1272.727273,1566.522038,1975.206612,1144.444444,1329.577465,1805.916431,1763.284657,,,1079.027027,,,,,868.9964198,,,,,,,,,,,,,,,,,,,,,,,,,,,685.512856,931.6312904,,,,,,,,,,,,,,,,543.8596491,,,,,,,,,600,532.9982633,636.8542455,679.125,,,,,,,,,,,,563.8249887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,,1885.637704,1661.832564,,1567.696483,1407.752166,,2410.150016,1014.078112,1007.142857,1514.380992,2450.8072,,,,991.1157565,1089.288099,,,2344.339623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.6125776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,,1923.657346,1702.473958,,1664.372149,1425.780111,,2413.009157,1002.691972,984.9815812,1605.56941,2480.425469,,,,,1132.713384,,,2749.295775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.1294098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,,1961.623291,1692.010309,,1577.86004,1413.427459,,2372.573575,1047.830663,992.9617117,1546.0199,2555.453611,,,,,1135.835095,,,3010.062893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.5319753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,,2069.690993,1681.325685,,1648.078331,1443.340766,,2420.758235,1075.515158,1006.134969,1365.471776,2602.492166,,,,,1150.423868,,,2635.851184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.8903717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,,2070.775261,1842.767296,,1617.351351,1420.459145,,2454.714065,1128.333938,1065.103448,1585.995086,2570.783839,,,,918.541505,1202.104713,,,2501.525941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.5973229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,,2169.660247,1715.880893,,1685.617917,1531.384128,,2470.335075,1104.529097,1045.11895,1574.684575,2729.644721,,,,,1163.253365,,,3052.58216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.4736127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,,2211.352397,1721.542228,,1779.040948,1594.470968,,2495.880378,1042.228924,1067.934783,1699.716714,2757.290854,,,,,1131.607894,,,2693.771626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.668553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,,2211.538462,1687.84029,,1900.080689,1574.238902,,2440.497875,1079.193171,1118.027486,2132.850242,2742.312293,,,,,1153.033621,,,2297.165992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.677138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,,2197.452229,1778.375149,,1773.523093,1565.20641,,2363.801453,1100.019459,1172.028716,2016.419704,2790.090719,,,,,1199.948665,,,2965.598124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.217224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,1777.567887,2292.616034,1741.15566,959.1484465,1892.144772,1639.324253,,2377.034358,1136.727495,1195.083682,1744.621514,2830.24093,,,,,1236.159059,,,2894.419306,2212.121212,1450.578807,2178.027459,2137.217374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.502462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
